num_total_packets,sum_packets,num_incoming_packets,frac_incoming_packets,num_outgoing_packets,frac_outgoing_packets,average_outgoing_ordering,std_dev_outgoing_ordering,average_incoming_ordering,std_dev_incoming_ordering,mean_of_the_sequence,alternative_packets_per_second_sum,incoming_packets_first30,outgoing_packets_first30,transmission_time_Q1,transmission_time_Q2,transmission_time_Q3,transmission_time_Q4,num_packets_per_second,mean_packets_per_second,std_packets_per_second,med_packets_per_second
4648,2379776,4217,0.9072719449225474,431,0.09272805507745267,2560.1345707656615,1521.8154793273748,2299.3146786815273,1319.5910161659135,2.931972789115646,15761.231323007689,19,11,7.217499999999999,8.05,10.31,38.37,121.13630440448267,8.875834767641997,2.466835794737262,8.05
9953,5095936,9384,0.9428313071435748,569,0.0571686928564252,3974.90158172232,2901.898207463963,5036.701726342711,2860.1880748923854,2.1074074074074076,63199.44852314181,19,11,11.69,13.63,14.31,15.33,649.2498369210698,12.911832613282428,1.9631160832062016,13.63
9986,5112832,9644,0.9657520528740237,342,0.03424794712597637,4531.204678362573,3065.6206214018193,5008.85866860224,2874.6510789722465,1.3103448275862069,44441.321518060045,27,3,10.04,11.32,12.24,13.05,765.2107279693486,10.939375125175244,1.7122702222631752,11.32
9968,5103616,9533,0.9563603531300161,435,0.04363964686998395,4644.181609195402,3309.2441115769334,4998.983425993916,2855.2952341870478,1.5480427046263345,46516.39871087789,21,9,11.27,12.86,13.78,16.35,609.663608562691,12.486663322632424,1.656712788379316,12.86
1633,836096,1513,0.9265156154317208,120,0.07348438456827924,592.0166666666667,524.5319339394144,833.7647058823529,462.31267136426374,2.3529411764705883,95682.21446829602,17,13,6.46,6.88,11.27,14.48,112.77624309392264,8.506380894060012,2.9034403729780056,6.88
2596,1329152,2408,0.9275808936825886,188,0.0724191063174114,1166.622340425532,719.047264841035,1307.718023255814,750.759233521874,2.1363636363636362,11271.288599029433,21,9,6.72,7.8,9.72,14.02,185.16405135520685,8.107885208012327,1.875218789011986,7.8
1494,764928,1344,0.8995983935742972,150,0.10040160642570281,830.8266666666667,428.2992216767255,737.0885416666666,430.58880512026445,2.8846153846153846,11702.459210817977,21,9,8.42,9.03,11.15,52.62,28.392246294184723,9.43686077643909,2.1248650998576593,9.03
4132,2115584,3884,0.9399806389157793,248,0.060019361084220714,2279.7096774193546,1324.72317725552,2051.8223480947477,1182.5661665482921,1.9076923076923078,66624.29774104463,20,10,6.32,6.7,9.56,12.64,326.8987341772152,7.560358180058083,1.7893197000762544,6.7
2102,1076224,1868,0.8886774500475737,234,0.11132254995242626,639.5512820512821,484.2206792089429,1101.9785867237688,600.9552928425151,3.295774647887324,28936.270151385,21,9,6.17,8.74,10.39,24.2,86.85950413223141,8.54221217887726,2.4091205026071174,8.74
9918,5078016,8974,0.9048195200645291,944,0.09518047993547087,4851.292372881356,2778.8384411280513,4969.777468241587,2871.5652756339855,2.8519637462235647,48068.33086849532,21,9,5.95,6.94,8.0,9.9,1001.8181818181818,7.001236136317806,1.6528791374062164,6.94
274,140288,226,0.8248175182481752,48,0.17518248175182483,117.4375,81.34876209107303,140.5486725663717,78.01236470528558,4.0,41006.45423176562,25,5,4.9799999999999995,6.44,7.07,11.44,23.951048951048953,5.606240875912409,1.897621248643871,6.44
2997,1534464,2654,0.8855522188855522,343,0.11444778111444778,1494.7084548104956,1002.0792768541459,1498.425395629239,845.8472595919917,3.7282608695652173,25467.74366676461,20,10,6.7,7.76,14.37,49.3,60.79107505070994,10.283653653653653,4.655877148313848,7.76
1909,977408,1771,0.927710843373494,138,0.07228915662650602,689.1666666666666,654.4530804733544,974.6363636363636,536.7386561358363,2.3793103448275863,1953.0581498060733,21,9,9.58,20.58,24.72,34.43,55.44583212314842,18.255877422734414,8.488244641501659,20.58
8898,4555776,8318,0.9348168127669139,580,0.06518318723308608,5477.505172413793,2772.6932310339566,4376.749218562154,2538.2840070633024,2.140221402214022,34206.32924401005,20,10,7.82,8.715,11.715,45.29,196.46721130492384,10.491326140705777,4.625423456812568,8.715
3730,1909760,3472,0.9308310991957105,258,0.06916890080428954,1650.2170542635658,1061.3485458760392,1880.423099078341,1076.192801092404,2.243478260869565,30413.112558293094,19,11,8.49,9.95,11.8,15.64,238.49104859335037,10.038394101876676,1.7399536309580828,9.95
496,253952,439,0.8850806451612904,57,0.11491935483870967,140.6315789473684,141.26429523426378,261.375854214123,137.46514972765343,3.3529411764705883,77882.1665663387,15,15,4.45,5.29,5.46,6.97,71.16212338593975,4.872096774193548,1.022976859592777,5.29
534,273408,433,0.8108614232209738,101,0.1891385767790262,260.65346534653463,173.4482224017531,267.8637413394919,149.26012262134861,4.391304347826087,5097.630020314592,19,11,10.04,11.84,13.815,54.1,9.870609981515711,13.43994382022472,6.387022181114895,11.84
9974,5106688,9597,0.9622017244836575,377,0.03779827551634249,5017.480106100796,3055.5551307030996,4985.283005105763,2872.0920522189954,1.356115107913669,68593.23264806549,21,9,3.42,4.28,5.06,5.66,1762.190812720848,4.22798074994987,0.9365542989643753,4.28
5899,3020288,5390,0.9137141888455671,509,0.08628581115443296,2609.836935166994,1926.1270134740894,2981.0285714285715,1676.7405062630378,2.8121546961325965,80053.54642406199,17,13,5.89,6.21,6.49,40.43,145.90650507049222,6.115212747923377,1.2500632610646174,6.21
9712,4972544,9332,0.9608731466227347,380,0.039126853377265236,3846.0236842105264,3013.2158388579337,4896.6059794256325,2787.0079101259134,1.412639405204461,20718.202979754085,20,10,12.49,14.16,15.53,21.67,448.1772035071527,13.963909596375618,3.4594521458879237,14.16
6433,3293696,5987,0.9306699829006684,446,0.06933001709933158,2672.847533632287,2312.842911011056,3256.4620010021713,1812.0219990630806,2.2755102040816326,19515.703886571824,21,9,8.19,9.41,10.53,19.06,337.51311647429173,9.579505673869113,2.2942846340355953,9.41
5226,2675712,4903,0.938193647148871,323,0.06180635285112897,2395.0866873065015,1655.842957410531,2626.8227615745463,1497.3014734591586,2.1677852348993287,74745.83387478451,22,8,7.16,7.63,8.08,28.96,180.45580110497238,7.604297742058936,1.0198596275220655,7.63
4346,2225152,4010,0.92268752876208,336,0.07731247123791993,2559.8244047619046,1405.8528281877357,2140.0458852867832,1235.5693242395478,2.4347826086956523,28922.5113600679,23,7,7.9,8.45,12.94,37.0,117.45945945945945,10.267119190059825,3.1930342601483166,8.45
9963,5101056,9458,0.9493124560875238,505,0.05068754391247616,4412.009900990099,2977.961770545865,5011.380630154366,2867.354741637884,1.7657342657342658,63694.91414870105,22,8,11.3,11.94,12.68,13.55,735.2767527675277,11.961790625313661,0.986384861443546,11.94
5978,3060736,5482,0.9170291067246571,496,0.08297089327534292,3700.108870967742,1804.8104326561647,2924.115103976651,1703.7627317953945,2.7555555555555555,27377.75950624467,22,8,7.55,8.29,10.77,46.2,129.39393939393938,9.717494145199064,4.153958034441143,8.29
413,211456,366,0.8861985472154964,47,0.11380145278450363,98.17021276595744,99.59178790996609,219.84699453551912,114.37109373058875,3.1333333333333333,49389.65032957091,18,12,9.5,9.74,9.83,20.3,20.344827586206897,8.791864406779661,2.531561293650936,9.74
7960,4075520,7218,0.90678391959799,742,0.09321608040201006,3635.1388140161725,2359.269098723498,4014.899833748961,2288.512091582531,2.6219081272084805,13446.32618094647,21,9,10.91,13.17,16.96,36.52,217.9627601314348,13.633639447236181,3.9470283920859184,13.17
9949,5093888,9370,0.9418031963011358,579,0.05819680369886421,3473.1312607944733,3090.4627462929943,5066.743116328708,2832.008775941507,2.1444444444444444,50841.10458152633,20,10,8.3,9.23,10.17,11.09,897.1145175834085,9.218555633732032,1.1486615060032332,9.23
148,75776,117,0.7905405405405406,31,0.20945945945945946,59.645161290322584,41.567316865845434,77.17094017094017,42.26964532865276,4.428571428571429,15354.254363735503,20,10,4.42,5.51,6.59,16.52,8.958837772397095,5.292837837837838,1.7693528701100643,5.51
3495,1789440,3271,0.9359084406294707,224,0.06409155937052932,1844.7723214285713,935.7277949265921,1740.3044940385203,1013.3934041625213,2.074074074074074,22651.72851389327,20,10,8.73,10.47,12.68,32.08,108.94638403990025,10.409304721030043,2.4394650672026272,10.47
2730,1397760,2515,0.9212454212454212,215,0.07875457875457875,1475.5023255813953,928.1316109280483,1355.0107355864811,774.1992204121206,2.6219512195121952,18431.814549349823,19,11,5.93,7.5,8.6,49.64,54.99597099113618,8.55062271062271,3.994235675325717,7.5
9927,5082624,9263,0.9331117155233203,664,0.06688828447667976,5152.0075301204815,2941.660894412267,4949.451365648278,2859.674034141619,2.135048231511254,8302.995620053049,20,10,15.96,23.19,30.02,34.7,286.0806916426513,22.84029515462879,7.552124529684843,23.19
5107,2614784,4863,0.9522224397885255,244,0.047777560211474446,2642.1188524590166,1632.981525340566,2548.5284803619165,1465.704804553493,1.6486486486486487,38631.48871230701,22,8,9.27,9.79,10.35,14.19,359.90133897110644,10.067683571568436,1.2726891454392353,9.79
7690,3937280,7277,0.9462938881664499,413,0.05370611183355006,3918.774818401937,2688.756699840976,3840.284595300261,2190.219879101897,1.7878787878787878,18365.685841908515,21,9,10.52,12.83,14.88,28.83,266.7360388484218,12.752594278283485,3.628137455325943,12.83
3054,1563648,2595,0.849705304518664,459,0.15029469548133595,1683.3202614379086,969.307544228113,1498.7618497109827,862.2144149960739,3.889830508474576,20179.29430576473,21,9,4.45,7.300000000000001,8.6,30.94,98.7071751777634,6.976463654223968,2.9799779184066386,7.300000000000001
424,217088,354,0.8349056603773585,70,0.1650943396226415,162.31428571428572,130.85417651035857,221.22598870056498,118.25735510509209,4.375,46798.07237085227,18,12,3.94,4.12,5.12,10.13,41.855873642645605,4.225872641509434,1.0352942697012386,4.12
3574,1829888,3142,0.8791270285394516,432,0.1208729714605484,1798.5115740740741,1007.8472725894736,1784.848504137492,1034.9538952095454,3.4015748031496065,20435.73699921343,20,10,9.06,13.3,14.71,37.4,95.56149732620321,12.539678231673195,4.032214086850552,13.3
9969,5104128,9493,0.9522519811415388,476,0.04774801885846123,3838.6932773109243,3043.170273495096,5041.428210260192,2857.197853904006,1.6701754385964913,40710.57824525157,21,9,7.29,8.04,10.24,12.38,805.2504038772213,8.67492727455111,1.8575848529697234,8.04
3339,1709568,3204,0.9595687331536388,135,0.04043126684636118,1291.9925925925927,1103.1491655377397,1684.885143570537,954.3094466113421,1.8493150684931507,43179.69065168632,21,9,8.29,8.87,10.17,13.4,249.17910447761193,9.18491764001198,1.0690260951895545,8.87
1044,534528,972,0.9310344827586207,72,0.06896551724137931,437.7638888888889,383.3613936489068,527.7026748971193,293.44792071833615,2.1818181818181817,228984.5622995684,20,10,6.41,6.52,6.64,17.49,59.69125214408234,6.469319923371647,1.0190201792598732,6.52
2172,1112064,1838,0.8462246777163904,334,0.15377532228360957,1377.62874251497,799.2911679418933,1032.4145810663765,574.5880220149958,4.394736842105263,138126.96949206947,23,7,3.73,4.41,4.82,42.38,51.25058990089665,4.665027624309392,1.9047984086478906,4.41
7079,3624448,6443,0.910156801808165,636,0.089843198191835,3270.2248427672957,2392.727314453639,3565.531274251125,2003.8134534219723,2.6835443037974684,39865.87678946843,20,10,8.02,8.92,9.67,42.62,166.09572970436415,9.06694024579743,1.6602527547409005,8.92
3237,1657344,2995,0.9252394192153228,242,0.07476058078467716,1336.6942148760331,1078.572620749755,1640.7298831385642,918.0557798140061,2.2830188679245285,38895.83867978446,20,10,9.45,9.88,10.09,34.79,93.04397815464215,9.972449799196788,1.547227900428023,9.88
6941,3553792,5827,0.8395043941795131,1114,0.16049560582048697,5399.41921005386,1879.735207876767,3101.1355757679767,1805.2882693695901,5.018018018018018,71013.77342646557,20,10,7.81,8.38,11.5,45.62,152.14818062253397,9.5785492004034,2.423239831515731,8.38
1934,990208,1813,0.937435367114788,121,0.062564632885212,753.7355371900826,618.3826915429619,980.699944842802,551.1395239245389,2.2,125062.5638178967,17,13,5.03,5.35,5.75,7.26,266.39118457300276,5.2794260599793175,0.7737643430834114,5.35
2774,1420288,2612,0.9416005767844268,162,0.058399423215573176,1029.0617283950617,900.1314011851168,1408.6688361408883,788.8982199454514,1.9285714285714286,41292.48908676492,16,14,4.342499999999999,6.05,6.47,26.62,104.20736288504884,5.611012977649604,1.4625547420298894,6.05
82,41984,61,0.7439024390243902,21,0.25609756097560976,30.666666666666668,20.796825154526267,43.885245901639344,23.65330071629746,5.25,28655.66236661889,17,13,6.2825,6.52,6.9174999999999995,7.3,11.232876712328768,6.010731707317073,1.6908393565325828,6.52
2877,1473024,2525,0.8776503302050748,352,0.12234966979492527,1404.1392045454545,893.9339419408532,1442.7203960396039,821.1781178450665,3.4174757281553396,34337.54853195049,19,11,4.01,7.23,7.54,49.53,58.086008479709264,6.8944247480013905,4.501725452425081,7.23
74,37888,58,0.7837837837837838,16,0.21621621621621623,30.0,16.766782637107216,38.293103448275865,22.12893925242632,4.0,27513.14715689718,23,7,32.65,33.155,33.49,33.64,2.1997621878715816,30.086756756756756,9.541018168594318,33.155
637,326144,554,0.869701726844584,83,0.130298273155416,254.67469879518072,206.71545593229072,327.48736462093865,178.2897006261788,3.9523809523809526,36338.00593992354,17,13,5.46,8.63,8.95,14.97,42.55177020708083,7.473061224489796,2.354286579774176,8.63
355,181760,323,0.9098591549295775,32,0.09014084507042254,121.03125,120.47496741413754,182.54489164086687,98.81001094716238,2.909090909090909,91888.90186151824,19,11,7.75,8.66,8.77,13.84,25.65028901734104,7.97287323943662,1.7552631664002403,8.66
51,26112,32,0.6274509803921569,19,0.37254901960784315,22.894736842105264,14.923999523346723,26.25,14.452508432794634,6.333333333333333,20269.901403135358,18,12,3.795,4.29,4.7,5.43,9.392265193370166,3.9558823529411766,1.3258554619121774,4.29
7975,4083200,7619,0.9553605015673982,356,0.04463949843260188,3263.13202247191,2210.9485589499536,4020.8229426433913,2300.7964269375025,1.679245283018868,20569.17886615848,22,8,9.585,11.49,13.39,32.53,245.15831540116815,10.767473354231974,3.361065463050882,11.49
9983,5111296,9555,0.9571271160973656,428,0.04287288390263448,3907.095794392523,3203.2996959007774,5039.5516483516485,2856.995100158527,1.5910780669144982,28744.26412064228,18,12,6.94,8.6,10.28,12.1,825.0413223140496,8.61342582390063,2.0021464147662504,8.6
9353,4788736,8883,0.949748743718593,470,0.05025125628140704,4963.129787234043,3133.773033874043,4660.807947765395,2674.2091009678966,1.7343173431734318,57006.42979747495,18,12,7.48,8.26,9.02,39.96,234.05905905905905,8.557999572329734,2.2195196169884523,8.26
2730,1397760,2431,0.8904761904761904,299,0.10952380952380952,1429.2207357859531,824.7234003359345,1356.539695598519,783.0888427971892,2.9603960396039604,15909.773723226024,21,9,6.2925,8.43,9.31,30.8,88.63636363636364,8.008564102564103,2.0702142089934505,8.43
7833,4010496,7168,0.9151027703306523,665,0.08489722966934764,4168.547368421053,2549.21619643711,3892.5703125,2231.140033384677,2.638888888888889,38954.254219771385,21,9,8.98,10.22,12.51,53.92,145.2707715133531,10.72928890591089,2.767836914873196,10.22
1123,574976,987,0.8788958147818343,136,0.12110418521816563,536.0955882352941,347.48992534436223,564.4316109422492,320.6861471886835,2.9565217391304346,15574.2802490419,19,11,6.79,8.25,10.57,18.59,60.408821947283485,9.216349065004453,3.240871896830167,8.25
5374,2751488,5016,0.9333829549683662,358,0.06661704503163379,2348.8435754189945,1674.0475681555622,2710.599082934609,1539.3800338148897,2.2375,14447.62277824242,20,10,6.88,8.17,11.01,52.78,101.81887078438803,9.941296985485671,4.5911889951684905,8.17
1622,830464,1466,0.903822441430333,156,0.09617755856966707,703.8910256410256,505.3697373784093,821.8444747612551,462.6601890947126,3.0588235294117645,130795.82732670131,17,13,6.11,6.4,8.17,13.53,119.88174427198818,6.838729963008631,1.1762065310371344,6.4
3733,1911296,3476,0.9311545673720868,257,0.0688454326279132,1965.1867704280155,1248.9128175405983,1858.6665707710013,1063.4983966280688,2.1965811965811968,38334.141488561596,19,11,6.55,6.97,8.87,30.74,121.43786597267405,7.656804178944548,2.015886354877435,6.97
121,61952,92,0.7603305785123967,29,0.2396694214876033,57.793103448275865,34.03180997785173,60.69565217391305,35.177728604787156,4.833333333333333,27036.286385272888,23,7,32.47,33.0,33.61,49.49,2.444938371388159,32.984628099173555,9.672452036696995,33.0
6483,3319296,6064,0.9353694277340737,419,0.06463057226592626,3115.343675417661,2236.2531325451496,3249.682387862797,1843.2963003910845,2.205263157894737,22374.843067518,17,13,7.1,8.42,9.98,22.5,288.1333333333333,8.530507481104427,2.0511481583287647,8.42
1009,516608,893,0.8850346878097126,116,0.11496531219028741,395.25,312.33638130420684,518.1265397536395,285.39908738970337,3.3142857142857145,158464.01970888328,19,11,3.95,4.18,5.51,10.07,100.19860973187686,4.46998017839445,1.0377722436861783,4.18
5458,2794496,5150,0.9435690729204836,308,0.05643092707951631,2785.211038961039,1891.6153864878615,2725.108349514563,1554.5885160645566,1.9371069182389937,36959.10773384529,21,9,4.49,5.13,5.89,12.15,449.21810699588474,5.259769146207402,1.0507728430702614,5.13
5326,2726912,4843,0.9093128051070222,483,0.09068719489297784,2317.167701863354,1481.7414558763012,2696.940532727648,1538.688189998335,2.6538461538461537,9130.59595846679,22,8,11.55,16.21,18.44,27.57,193.1809938338774,15.401468268869696,4.160852389155984,16.21
6823,3493376,6519,0.9554448189945771,304,0.044555181005422835,2622.378289473684,2203.9958459883533,3447.775732474306,1950.2500461582872,1.7175141242937852,64739.92468721009,16,14,6.33,6.85,7.34,38.77,175.98658756770698,6.835869851971274,1.1763150859929188,6.85
3923,2008576,3530,0.899821565128728,393,0.10017843487127198,1879.0,1178.9242670676163,1970.129178470255,1126.813464293413,2.954887218045113,7189.9200508733,19,11,12.01,14.3,21.12,36.69,106.9228672662851,17.39439459597247,6.962496050902916,14.3
533,272896,435,0.8161350844277674,98,0.18386491557223264,195.57142857142858,168.1574213864703,281.8666666666667,145.8348480709511,4.260869565217392,5924.353677399547,17,13,6.39,6.84,7.19,8.72,61.12385321100917,6.463170731707317,1.3124517473861448,6.84
3178,1627136,2979,0.9373820012586532,199,0.06261799874134676,988.2110552763819,1022.629090610671,1628.599865726754,895.7257774333011,2.1868131868131866,13967.76653265979,23,7,7.05,8.75,9.45,26.63,119.3390912504694,8.234587791063563,1.9696073395686156,8.75
4519,2313728,4096,0.9063952201814561,423,0.09360477981854393,2427.950354609929,1520.6703324345756,2241.55224609375,1278.8526837456575,2.858108108108108,45888.25452359524,21,9,8.23,8.59,9.87,55.28,81.74746743849494,9.331998229696836,3.9369630835680955,8.59
6979,3573248,3996,0.5725748674595215,2983,0.4274251325404786,4921.390546429769,1514.4261354109103,2419.7254754754754,1643.7018749808203,10.35763888888889,10910.68679189552,20,10,6.17,10.14,17.89,51.27,136.12248878486443,12.256412093423126,7.023507900001555,10.14
3992,2043904,3730,0.9343687374749499,262,0.0656312625250501,1343.820610687023,1208.793661744814,2041.274798927614,1134.3389750319056,2.1129032258064515,1944.2213995415923,20,10,11.57,20.83,34.21,54.17,73.6939265275983,24.026355210420842,13.681101590651565,20.83
1526,781312,1449,0.9495412844036697,77,0.05045871559633028,467.2987012987013,488.60270065690634,778.1870255348516,432.2097076791121,1.6382978723404256,783.4439937651644,20,10,16.4,28.5,42.64,53.95,28.285449490268768,29.483584534731325,13.813680130553285,28.5
7807,3997184,7383,0.9456897655949789,424,0.054310234405021134,3722.9457547169814,2580.1693659454045,3913.3403765407015,2233.047729801027,1.8761061946902655,22105.3178308778,23,7,9.88,11.5,12.95,38.47,202.93735378216792,11.664089919303189,3.0637444186455967,11.5
3344,1712128,2981,0.8914473684210527,363,0.10855263157894737,1481.8071625344353,1002.1355001245366,1694.59912780946,958.1899406769704,2.6691176470588234,4180.033588007224,20,10,18.49,26.19,40.545,45.85,72.93347873500545,28.586426435406697,10.428854252305237,26.19
1211,620032,1125,0.9289843104872006,86,0.07101568951279934,582.2093023255813,438.36337046408147,606.7422222222223,341.789090580004,2.2051282051282053,154156.71023885344,18,12,4.89,5.02,5.15,13.04,92.8680981595092,5.410396366639141,1.1591451715441257,5.02
772,395264,676,0.8756476683937824,96,0.12435233160621761,434.1979166666667,292.5192878181877,378.5843195266272,210.19537331069716,4.363636363636363,17868.255480188487,20,10,8.53,9.184999999999999,9.98,40.63,19.00073837066207,9.38252590673575,2.6232245615835645,9.184999999999999
9980,5109760,9598,0.9617234468937875,382,0.038276553106212426,4537.11780104712,2969.839522564786,5007.504792665139,2875.912288740316,1.4253731343283582,55805.01290466879,17,13,5.48,6.58,7.38,8.32,1199.5192307692307,6.471211422845691,1.1228778473975474,6.58
3432,1757184,3138,0.9143356643356644,294,0.08566433566433566,1455.8945578231292,1045.7828427489474,1739.8224984066285,981.9075726564884,2.3902439024390243,31979.553910387232,20,10,5.22,5.99,9.11,18.31,187.4385581649372,7.19738344988345,2.8378492921384475,5.99
9951,5094912,9375,0.9421163702140488,576,0.05788362978595116,4182.826388888889,3081.163039858897,5023.671146666667,2852.1310981209854,2.013986013986014,41446.857402584785,18,12,8.09,9.49,16.47,20.66,481.6553727008712,11.805219575922019,5.3624108833557615,9.49
9967,5103104,9476,0.9507374335306511,491,0.04926256646934885,4635.207739307536,3038.298722292979,5001.02089489236,2867.4832974124733,1.7411347517730495,32640.569482137187,21,9,9.18,10.77,12.12,13.59,733.4069168506255,10.647424500852814,1.7595318857717956,10.77
9985,5112320,9632,0.9646469704556835,353,0.035353029544316475,4226.971671388102,3142.3069923743874,5020.037271594684,2868.5770460030953,1.1925675675675675,22722.913844786483,20,10,18.09,20.19,22.17,23.78,419.8906644238856,19.03830746119179,4.656246878721357,20.19
542,277504,442,0.8154981549815498,100,0.18450184501845018,198.6,166.25841332095047,286.7669683257919,149.4347494352393,4.3478260869565215,143118.83707534004,19,11,5.52,5.76,5.84,6.91,78.4370477568741,5.282047970479705,1.2707059376384697,5.76
7847,4017664,7427,0.9464763603925067,420,0.05352363960749331,3578.483333333333,2292.9970920190754,3942.482563619227,2262.086605672919,1.7142857142857142,10548.49865534181,22,8,10.17,13.19,19.64,36.42,215.45853926414057,16.0219434178667,7.395576195791924,13.19
1070,547840,949,0.8869158878504673,121,0.1130841121495327,386.4793388429752,335.84380222131824,553.373024236038,300.0701708405249,3.27027027027027,121002.41847485681,21,9,2.86,3.0,3.87,5.77,185.4419410745234,3.268271028037383,0.7535426163469147,3.0
900,460800,825,0.9166666666666666,75,0.08333333333333333,293.8933333333333,256.51783944894663,463.6460606060606,255.446657302274,2.5,10114.66135499973,17,13,27.7,33.6,39.21,49.81,18.06866091146356,29.6239,14.536027720915566,33.6
7278,3726336,6674,0.9170101676284693,604,0.08298983237153064,3762.5397350993376,2257.9542468507757,3627.2743482169612,2085.824417334862,2.6147186147186146,22107.503324262583,20,10,9.14,10.45,14.0375,46.16,157.66897746967072,11.431081341027754,3.642745677152558,10.45
2860,1464320,2631,0.91993006993007,229,0.08006993006993007,1415.5895196506551,924.6722478822966,1430.7107563664006,816.4089748230625,2.4361702127659575,41911.78396279972,25,5,5.6,5.99,6.47,11.97,238.93065998329155,6.115821678321678,1.0291219798145947,5.99
3012,1542144,2819,0.9359229747675962,193,0.06407702523240372,1708.0310880829015,1023.7491693417053,1491.6339127350125,856.163766189822,2.218390804597701,172956.08544067485,22,8,3.92,4.43,5.13,25.67,117.33541098558628,4.574176626826029,1.3671641382128144,4.43
56,28672,43,0.7678571428571429,13,0.23214285714285715,22.384615384615383,14.074190571279274,29.046511627906977,16.43302614542971,4.333333333333333,24092.257909005857,22,8,3.46,3.99,4.53,4.84,11.570247933884298,3.43375,1.4971798489159542,3.99
6367,3259904,5797,0.9104758913145908,570,0.08952410868540914,3674.464912280702,1842.7075568296023,3134.6758668276693,1830.4189342587222,2.688679245283019,32228.05784337148,21,9,4.93,6.25,8.21,44.74,142.31113097898972,6.8279959164441655,3.0157300622469876,6.25
956,489472,831,0.8692468619246861,125,0.1307531380753138,505.176,302.6639076996133,473.3369434416366,271.48769544785347,3.3783783783783785,21894.72944378479,18,12,4.61,5.28,5.72,45.82,20.8642514185945,5.4355543933054395,1.912063003127335,5.28
9975,5107200,9604,0.9628070175438597,371,0.037192982456140354,4430.00808625337,3100.220284746035,5008.51645147855,2868.500234697546,1.443579766536965,10084.943654244831,22,8,10.88,16.41,21.84,26.82,371.92393736017897,16.3286656641604,6.178493704259825,16.41
2398,1227776,2029,0.8461217681401167,369,0.15387823185988322,1249.360433604336,738.796866849759,1189.2503696402168,683.0288720293881,4.054945054945055,10229.031838666415,22,8,8.92,13.219999999999999,14.36,37.74,63.54001059883412,12.266092577147623,3.44388717900724,13.219999999999999
607,310784,523,0.8616144975288303,84,0.13838550247116968,272.7261904761905,209.47856755868824,307.8623326959847,168.57262698819738,3.8181818181818183,8559.624107103697,18,12,5.57,5.75,6.7,13.01,46.65641813989239,5.799291598023064,1.3323853862417376,5.75
1398,715776,1222,0.8741058655221745,176,0.12589413447782546,490.97159090909093,428.07503097876315,728.3895253682488,390.94138198149506,3.5918367346938775,24647.036713457594,12,18,3.85,5.14,6.4,10.22,136.79060665362033,5.121280400572246,1.177436038589748,5.14
9949,5093888,9421,0.9469293396321238,528,0.053070660367876166,4380.518939393939,3144.5200999090794,5007.261649506422,2852.335910378668,1.934065934065934,28984.25111930484,18,12,6.46,8.3,9.86,11.13,893.8903863432165,8.06277917378631,2.0659045198914887,8.3
2129,1090048,1978,0.9290746829497417,151,0.07092531705025834,1165.2582781456954,689.7924581199438,1056.2699696663296,607.7738680958912,2.4754098360655736,42869.65326424627,22,8,4.78,4.97,6.21,8.78,242.48291571753987,5.4866885861906995,1.1673621850629583,4.97
5441,2785792,4809,0.8838448814556148,632,0.11615511854438522,3155.849683544304,1872.0887148322943,2662.720524017467,1517.3734400118433,3.241025641025641,30962.847881180216,21,9,5.91,6.52,7.71,47.96,113.4487072560467,7.13515897812902,2.161413510106254,6.52
881,451072,753,0.8547105561861521,128,0.1452894438138479,493.0,278.9578541195784,430.9907038512616,248.7732743118826,3.5555555555555554,5131.535028867376,21,9,4.16,5.04,8.32,12.06,73.0514096185738,6.1138024971623155,2.5298806030114855,5.04
9970,5104640,9454,0.9482447342026078,516,0.051755265797392175,3629.3003875968993,3066.446817755671,5058.466892320711,2848.9620219309777,1.961977186311787,67941.12834277499,20,10,6.21,7.41,8.23,9.14,1090.8096280087527,7.2424393179538615,1.182995134305669,7.41
4852,2484224,4249,0.8757213520197856,603,0.12427864798021435,3220.1260364842456,1613.703047776561,2312.7300541303835,1329.796307939696,3.6993865030674846,29012.764170993298,22,8,6.72,7.25,8.31,12.59,385.38522637013506,7.609361088211047,1.536245427755883,7.25
1469,752128,1339,0.911504424778761,130,0.08849557522123894,664.4846153846154,495.7888389629568,740.7490664675131,415.8242340722487,2.6530612244897958,30168.58540660769,20,10,7.87,8.15,8.61,10.24,143.45703125,8.158645336963922,0.9696053876601923,8.15
3427,1754624,3196,0.9325941056317479,231,0.06740589436825212,1534.4329004329004,1121.189749012118,1725.9064455569462,977.8049884513308,2.0625,29002.602442689422,21,9,8.07,9.36,9.84,17.86,191.88129899216125,8.935698861978407,1.344732171158964,9.36
9916,5076992,9091,0.9168011294876967,825,0.08319887051230335,4877.790303030303,2661.8046256474368,4964.733582664174,2879.914483995444,2.722772277227723,34635.52996609771,21,9,10.94,15.81,21.31,22.23,446.063877642825,16.006827349737797,4.995683502275639,15.81
3884,1988608,3626,0.9335736354273945,258,0.06642636457260556,1370.3333333333333,1172.632471043124,1982.1400992829565,1106.2844118479836,2.324324324324324,79173.35830449051,19,11,6.38,6.75,7.05,11.88,326.9360269360269,6.599204428424305,0.7413232389801561,6.75
4625,2368000,4451,0.9623783783783784,174,0.03762162162162162,2039.132183908046,1368.4752568111803,2322.6670411143564,1332.667425498971,1.43801652892562,23745.276360679363,26,4,9.06,11.48,15.61,16.67,277.44451109778043,12.129102702702703,3.3292801878560643,11.48
